0,1975274255,Sat May 30 14:48:52 PDT 2009,NO_QUERY,icanhaznetworm,"Listening to friends talk politics. Shouldn't be this bored on my birthday, but i am ",Politics
0,2015616508,Wed Jun 03 05:06:59 PDT 2009,NO_QUERY,pramsey,"Oh and now not only is Obama not an American, but his mother is a whore. This is the kind of talk that helps the weak minded kill ",Politics
0,2030659197,Thu Jun 04 08:41:44 PDT 2009,NO_QUERY,Sciteg,As i read a few minutes ago... the visit of Obama in dresden is only an accommodation to Merkel (German chancellor).No touristic program ,Politics
0,1751430892,Sat May 09 19:26:01 PDT 2009,NO_QUERY,drthomasho,@tomllewis I turned OFF @foxnews when they switched to WH Correspondents Dinner. I get a &quot;bad feeling in my gut&quot; whenever I see Obama ,Politics
0,1792609195,Wed May 13 23:39:49 PDT 2009,NO_QUERY,Spenny_COUG,I am never going to get a job. Look at all of these teacher layoffs!!!   ...and Obama ftl today on gay rights.,Politics
0,1833701256,Mon May 18 00:09:32 PDT 2009,NO_QUERY,rayjohnz,@ddlovato so true. and it really hurts when things changed for the worst. ,Politics
0,1883504435,Fri May 22 08:39:24 PDT 2009,NO_QUERY,DavidKnopfler,"Depressed the spineless Senate voted down, 90 to 6, closing GITMO - I could close it for nothing... the last one out turns off light ",Politics
0,2176704490,Mon Jun 15 04:33:16 PDT 2009,NO_QUERY,GlennEMartin,"Looks like the Senate is DEADLOCKED...31 Dems, 31 Rep.  So much fun in Albany these days ",Politics
0,2327661241,Thu Jun 25 08:37:41 PDT 2009,NO_QUERY,brittch,"An interesting read in the W. Post about the senate testimony of a senior exec from Cigna: http://is.gd/1daQ3 Nothing shocking, but ",Politics
0,1883504435,Fri May 22 08:39:24 PDT 2009,NO_QUERY,DavidKnopfler,"Depressed the spineless Senate voted down, 90 to 6, closing GITMO - I could close it for nothing... the last one out turns off light ",Politics
0,1995553758,Mon Jun 01 13:40:32 PDT 2009,NO_QUERY,allyugadawg,@CaptainAnnoying oh yeah. Can you imagine that moron in the senate? Holy hell. And Crist is a RINO- not sure which 1 is worse ,Politics
0,2002440781,Tue Jun 02 04:13:17 PDT 2009,NO_QUERY,rjsh,Missed my right to vote in the European elections. I should have applied to the Ministry of Interior 40 days ago. ,Politics
0,2007531511,Tue Jun 02 12:46:36 PDT 2009,NO_QUERY,AdamDangoor,"I missed the registration deadline for the elections  Oh well, general elections are more important",Politics
0,2015385898,Wed Jun 03 04:31:28 PDT 2009,NO_QUERY,jahujames,was anyone else aware that there were elections tomorrow? I've received no mail about it whatsoever... Bit sucky? ,Politics
0,2015570744,Wed Jun 03 05:00:23 PDT 2009,NO_QUERY,biscuitsnail,@FireladySnail - The Cameran-led Conservatives are going to win the next election    Let's try and get used to it...,Politics
0,2015741857,Wed Jun 03 05:24:51 PDT 2009,NO_QUERY,JRDM,can't vote tomorrow didn't change electoral role quick enough.  First time I'll have missed voting in an election ,Politics
0,2018326291,Wed Jun 03 09:47:35 PDT 2009,NO_QUERY,Wright89,I don't know who to vote for in the election tomorrow ,Politics
0,2054460107,Sat Jun 06 07:24:05 PDT 2009,NO_QUERY,vacant_heart,"@Bass_ what happens in the EU elections btw? i mean what are u voting for? sorry, dont know much about EU elections. ",Politics
0,1556587263,Sat Apr 18 23:27:03 PDT 2009,NO_QUERY,Donnette,@RebeccaHappy I have a lot of Earth Day &amp; #conservation pages &amp; books in my website. Sadly the elections have dominated everything ,Politics
0,1572834553,Mon Apr 20 22:43:36 PDT 2009,NO_QUERY,pjbarner,It's hard to 'hear' anything in the midst of all the election campaigning!  Rhetoric rules!  ,Politics
0,1677213891,Sat May 02 00:58:32 PDT 2009,NO_QUERY,abhishekrungta,"@RMantri It is sad that turnout has not been good in elections till now. I am sure, we will have a govt. we will hate ",Politics
0,1958049146,Fri May 29 02:29:22 PDT 2009,NO_QUERY,katha181183,Seems like i'm the only person over here doing postal voting for the upcoming election ... been there already twice to get the documents ,Politics
0,1971161227,Sat May 30 06:23:12 PDT 2009,NO_QUERY,lilleskvat,Being an immigrant I cannot vote in Danish elections. This is so unfair! ,Politics
0,1972984713,Sat May 30 10:15:25 PDT 2009,NO_QUERY,autobees,EU parliamentary elections on June 4 - only Eurovision matches the scale of the trans-national voting. Don't know who the candidates are. ,Politics
0,1980423524,Sun May 31 06:42:05 PDT 2009,NO_QUERY,Liska13,@howard74 but I am afraid that this will not help or the elections  I think folks already forgot the 20 yrs of communism ,Politics
4,1882485336,Fri May 22 06:57:34 PDT 2009,NO_QUERY,paulsymes,@JayGreasley LOL didn't work though - never voted Conservative in my life  Totally agree with your previous tweet. Time for a revolution!,Politics
0,1999487654,Mon Jun 01 20:18:16 PDT 2009,NO_QUERY,danielknibbs,Just watched a &quot;Conservative&quot; ad that inspires hate. I can't vote for a party that can't talk issues and resorts to personal attacks ,Politics
0,2007717108,Tue Jun 02 13:02:56 PDT 2009,NO_QUERY,mchelldryjanski,"@secularstupid Great 2 meet U! Yep! Small gov. conservative 2 the core, 1of those right wing extremists plotting to take back USA!  BHO ",Politics
0,2044356271,Fri Jun 05 09:14:19 PDT 2009,NO_QUERY,BearO9,"If I were an American, I'd be a conservative ( proudly ) . It saddens my heart greatly to see what's happening to that great country ",Politics
0,2217986316,Wed Jun 17 21:41:57 PDT 2009,NO_QUERY,akoblentz,@PatriotByte I'm sure I would. Maybe I'd learn something from Bill O'reilly. Too bad you're not really conservatives. ,Politics
0,2231324957,Thu Jun 18 18:22:43 PDT 2009,NO_QUERY,CervItUp,"Watching FOX news, AMAZED at the twisting stories!  MSNBC, CNN, the NYTimes and The Times(a conservative paper) all told it differently ",Politics
4,1573686613,Tue Apr 21 02:21:48 PDT 2009,NO_QUERY,KMack310,from the 2012 Draft Sarah Committee:Governor Palin ...shares our conservative values and is our standard barrier [sic]. AWESOME ,Politics
4,1679006873,Sat May 02 08:18:05 PDT 2009,NO_QUERY,Spinelli666,@brucestrav: Good to see a self-identifying conservative interested in us filthy liberals and progressives  #p2 #topprog #tlot,Politics
4,1791807999,Wed May 13 21:10:06 PDT 2009,NO_QUERY,Miaenn,"I was just asked today if I was a conservative or a liberal. Last I checked, there was also a middle of the road option. ",Politics
4,1825222155,Sun May 17 04:51:59 PDT 2009,NO_QUERY,softqual,@RonJeffries Questions like this are what keep a fiscal conservative/social liberal like me up at night. ,Politics
4,1880662874,Fri May 22 02:02:47 PDT 2009,NO_QUERY,david_crozier,@garymcwilliams Good article. Feedback is the lifeblood of (personal) development. Are you one of those liberal lefty commie pinkos? ,Politics
4,1932667915,Tue May 26 21:57:12 PDT 2009,NO_QUERY,PMakrillos,GOP is still living strong..just rebooting...enjoy while u can Liberals..all good things come to an end... ,Politics
0,1994315630,Mon Jun 01 11:44:52 PDT 2009,NO_QUERY,Spinelli666,"@trempy: Comparing anti-abortionists to taliban, terrorist, jihadists || For those using terror to achieve political goals, seems like it ",Politics
0,1995869039,Mon Jun 01 14:10:24 PDT 2009,NO_QUERY,leewaters,@ArielAparicio I also think he will when it's politically convenient. A true leader is not afraid of unpopular civil rights decisions. ,Politics
0,2014615603,Wed Jun 03 02:07:01 PDT 2009,NO_QUERY,jo_london,@bengoldacre i REALLY hope not  political parties i feel comfortable voting for seem to be dropping like flies...,Politics
0,2069556311,Sun Jun 07 16:05:39 PDT 2009,NO_QUERY,mars_stu,"@chrislintott Well, that's democracy for ya. Get enough people feeling ignored first they get angry, then they lose reason. ",Politics
0,2177883014,Mon Jun 15 06:51:29 PDT 2009,NO_QUERY,JerryDugan,"Sitting in jury selection 2day. Grateful to live in a democracy, and also hoping I don't get picked ",Politics
0,2220763850,Thu Jun 18 03:55:11 PDT 2009,NO_QUERY,mrpower,"@Crackerwax People are throwing around terms, democracy, freedom, revolution etc as if they are interchangeable. Depressing ",Politics
0,1753613830,Sun May 10 02:31:34 PDT 2009,NO_QUERY,libdom,"With confidence in MPs already at an all-time low, the media really are hammering the nail in the coffin for faith in democracy ",Politics
0,2185044619,Mon Jun 15 16:48:06 PDT 2009,NO_QUERY,peterwiklund,"@nealcampbell but but but, Obama is gonna save us all!! /puke.  Wish I could see what Pres. McCain would have done ",Politics
0,2014973916,Wed Jun 03 03:18:00 PDT 2009,NO_QUERY,xthemusic,@sausagesmcgee It will take a MAJOR change for the Lib Dems to be in a position to win. It's either labour or conservatives at the mo. ,Politics
0,2067394483,Sun Jun 07 12:15:59 PDT 2009,NO_QUERY,Dailanche,I can't believe it: Belgium's political scene has changed back into how it was 20 years ago: FUCKING CONSERVATIVE!! ,Politics
4,1679006873,Sat May 02 08:18:05 PDT 2009,NO_QUERY,Spinelli666,@brucestrav: Good to see a self-identifying conservative interested in us filthy liberals and progressives  #p2 #topprog #tlot,Politics
4,1694833319,Mon May 04 04:17:51 PDT 2009,NO_QUERY,Amolskyhigh,Yes we Can  make it ......Obama ,Politics
0,1835158597,Mon May 18 05:17:49 PDT 2009,NO_QUERY,mexicanpony,is uber-ill and had to sit through four hours of corporate propaganda which labelled me a terrorist. I need hugs and Calpol ,Politics
0,2198248260,Tue Jun 16 15:48:34 PDT 2009,NO_QUERY,sleepzilla,@sandchigger I'm sorry to hear that. My condolences to you and your family. ,family
0,2198372129,Tue Jun 16 15:59:18 PDT 2009,NO_QUERY,MsCashBR4ever,I'm soooo sleepy &amp; sad........waitin 2 take my baby Dolce' (Yorkie) 2 his new temporary family until I move ,family
0,2198385115,Tue Jun 16 16:00:20 PDT 2009,NO_QUERY,Jahrabizad,Can't get in contact with his family in Tehran. ,family
0,2198411755,Tue Jun 16 16:02:34 PDT 2009,NO_QUERY,fitislandgirl, @tonyrobbins Sorry to hear about your father in law.  Very scary.   I hope he will be well!,family
0,2198563918,Tue Jun 16 16:15:12 PDT 2009,NO_QUERY,GWEN619,I think my whole family is burnt out.  everyones tired.,family
0,2198754086,Tue Jun 16 16:31:24 PDT 2009,NO_QUERY,EWBfanclub,@JBnVFCLover786 family is crazyyyy!! lol grr ima go and wait until like an hour or get on tommorow cause i dont like using this twitter ,family
0,2199128362,Tue Jun 16 17:03:42 PDT 2009,NO_QUERY,MKeezy,Just found out someone in my family was dying only to get a phone call 20 minutes later to find out she already passed ,family
0,2199165892,Tue Jun 16 17:06:44 PDT 2009,NO_QUERY,michael_mcclain,Praying for the Ikes as the family deals with Mrs. Ike's cancer discovered too late to treat. Father also has heart trouble. ,family
0,2199246953,Tue Jun 16 17:13:37 PDT 2009,NO_QUERY,ummummgood757,@showtime757 my favorIte summertime childhood members is eatn crabs on the porch whit my FAMILY.while they tell storys n drnkn beer.. ,family
0,2199331665,Tue Jun 16 17:20:56 PDT 2009,NO_QUERY,happyringer,It made me remember of my Grandpa's farm and Uncles.  Im so going to visit my family in Texas.,family
0,2199421818,Tue Jun 16 17:28:42 PDT 2009,NO_QUERY,sl_winters,"@cara_hamilton  My parents have decided to make it family movie night. I would though, any other day! I'm sorry!",family
0,2199527855,Tue Jun 16 17:37:50 PDT 2009,NO_QUERY,Chelsea__Faye,@Change_for_Iran I hope everything tones down over there in Iran soon. I hate hearing about stuff like this!  Hope your family is ok! ,family
0,2199639932,Tue Jun 16 17:47:34 PDT 2009,NO_QUERY,noregrets101,Uqh Family Problems ! ,family
0,2199829335,Tue Jun 16 18:03:41 PDT 2009,NO_QUERY,DancerJess7,"@PaulaFanx13 Me too, but I doubt that'll happen  I do miss the dysfunctional family though.. alot!! xx",family
0,2200116339,Tue Jun 16 18:27:39 PDT 2009,NO_QUERY,CLACASHACK,Goin to Brisbane tumoz just in time for Aunty's family service ,family
0,2200147853,Tue Jun 16 18:30:14 PDT 2009,NO_QUERY,jlyarnworks,"@jenimc Not mine, belongs to a friend. Figured a few extra eyes couldn't hurt. Beloved family pet. Kids are worried. ",family
0,2200198048,Tue Jun 16 18:34:16 PDT 2009,NO_QUERY,cfierce,"my mom just called me a whale ,  diet anyone, I wanna go work the fuckk out",family
0,2200201959,Tue Jun 16 18:34:34 PDT 2009,NO_QUERY,_JoAniMaL,"@LEAFSFAN71 I'm just fine, I'm here with a friend. Her mom is in the late stages of cancer ",family
0,2200218411,Tue Jun 16 18:35:54 PDT 2009,NO_QUERY,GothicLizzie,-sigh- there keeping mom overnite @ the hospital again. not good ,family
0,2200245328,Tue Jun 16 18:38:07 PDT 2009,NO_QUERY,kelseymarie3,Just left mom and dad's. Back to reality ,family
0,2200264345,Tue Jun 16 18:39:41 PDT 2009,NO_QUERY,cashstwit,Cafe rio with the momma cieta. Last meal with mommy for 2 months ,family
0,2200289922,Tue Jun 16 18:41:45 PDT 2009,NO_QUERY,gabyrecosta,"@canndyy my mom took me away my cell phone... dont send me sms! ill miss you   goodbye everyone, i hope see you tomorrow",family
0,2200360608,Tue Jun 16 18:47:34 PDT 2009,NO_QUERY,racheldossey,My mom just called me a brat!   ,family
0,2200419973,Tue Jun 16 18:52:32 PDT 2009,NO_QUERY,OTHDP483,NEIN!!!!!!!!!! i'm not going to the Demi concert my mom talked me out of it.  i love you though demi,family
0,2200445212,Tue Jun 16 18:54:39 PDT 2009,NO_QUERY,Footba11Joe,"'s mom nearly got ran over by a truck on her bike and dropped her work bag with all her information, which was then stolen.  #fb",family
0,2200539092,Tue Jun 16 19:02:12 PDT 2009,NO_QUERY,laurahv,my sprained ankle is even more swollen and the bruising is expanding to the other side of my foot!!! Dad says its a pretty bad sprain  wth,family
0,2200556943,Tue Jun 16 19:03:38 PDT 2009,NO_QUERY,dontsqueezeme,"Wow, Wake was throwing some nasty knuckleballs! Made me miss my daddy ",family
0,2200658388,Tue Jun 16 19:11:47 PDT 2009,NO_QUERY,EricaRae_12,Ran sprints &amp; made yummy dinner! Oh &amp; saw my dad's expensive new house today.  He says he never has any money...I guess just not for me ,family
0,2200663889,Tue Jun 16 19:12:14 PDT 2009,NO_QUERY,TheHills90210,hey people watching a old episode of gossip girl when chucks dad died so sad ,family
0,2200709999,Tue Jun 16 19:15:59 PDT 2009,NO_QUERY,erekaemory,"My dad is such a Jerk... I really want to go to the Miley Cyrus concert, but he won't buy my sister's ticket ",family
0,2200745584,Tue Jun 16 19:18:55 PDT 2009,NO_QUERY,nerdwriter,Getting ready 'cause dad's asking us to take him to the hospital. ,family
0,2203606860,Wed Jun 17 00:07:02 PDT 2009,NO_QUERY,Steph_Grey,no more voice  my siblings are loving this! haha,family
0,2200790993,Tue Jun 16 19:22:41 PDT 2009,NO_QUERY,gettingfreedom,@palmbeachsoaps I'm sorry.   My Dad will be gone 6 years in Sept..it doesn't get easier.,family
0,2203813349,Wed Jun 17 00:35:47 PDT 2009,NO_QUERY,bill_archie,@carlacharisse yesss.i love to have many siblings.but i only have 3  . #ZeroGravity debuted on another radio station today. wutt!! haha,family
0,2214863009,Wed Jun 17 17:20:20 PDT 2009,NO_QUERY,bocaj812,Siblings annoy me and get me in trouble... Why is this? ,family
0,2215277490,Wed Jun 17 17:55:19 PDT 2009,NO_QUERY,lveydvey,siblings r buggn me out rite now .. i need a vacation ,family
0,2221181862,Thu Jun 18 04:52:22 PDT 2009,NO_QUERY,LeviFig,@andrerib It's sad to see my younger siblings not develop'ng like I did 10+ yrs ago! It's like school makes them &quot;less inteligent&quot; lately ,family
0,2226440332,Thu Jun 18 11:57:30 PDT 2009,NO_QUERY,o0confused4evr0,I feel like a complete failure...while helping my siblings out with there fasfa  UGH I hate this.,family
0,2230444157,Thu Jun 18 17:07:18 PDT 2009,NO_QUERY,picturemejami," !my grandma just told me she thinks I'm stupid. Well, hey thanks, G.",family
0,2230424991,Thu Jun 18 17:05:40 PDT 2009,NO_QUERY,shellefrelo2,@marciprose I'm having the same problem my mom just left to go to my sister's house because of it. ,family
0,2230445790,Thu Jun 18 17:07:27 PDT 2009,NO_QUERY,SelenaDemiJBfan,"I met my dog's daughter, Zoe, and she's so cute! but now she's with a new family, n my little sister is crying because she miss her haha ",family
0,2230466743,Thu Jun 18 17:09:16 PDT 2009,NO_QUERY,Purity1207,He is not the kidnapped 2 year old boy after all.. how sad for both families  http://bit.ly/vpO2Z,family
0,2230474026,Thu Jun 18 17:09:53 PDT 2009,NO_QUERY,aanna30,freaking mom closed her credit card account today. now i cant get blink 182 irvine tickets.  soon as im 18 im getting a credit card!,family
0,2230493928,Thu Jun 18 17:11:31 PDT 2009,NO_QUERY,javilovespizza,"Dang, my mom is pissed. ",family
0,2231132348,Thu Jun 18 18:05:15 PDT 2009,NO_QUERY,trefoil,@mrs_sos I hear you there... I hate HMO's and their systems.. my older sister has fibromyalgia. I can only imagine  its so daunting!!,family
0,2231356857,Thu Jun 18 18:25:44 PDT 2009,NO_QUERY,theresanoelle,SO my mom wants to go on vacation  when TSA comes here. I'm gonna' fake sick or convince my aunt to come home before. ,family
0,1468983948,Tue Apr 07 04:42:31 PDT 2009,NO_QUERY,ChristinaNikole,"Is absolutely sick of riding the bus, sick of school and sick of living so far from the church. what an attitude!!! ",religion
0,1956848618,Thu May 28 22:50:48 PDT 2009,NO_QUERY,annapaulina,I wanna serve at the Kid's For Christ Camp later. But I DARN can't ,religion
0,1965440322,Fri May 29 15:55:34 PDT 2009,NO_QUERY,Eboyd33,"I had a hard time loving people as Christ did, today people picking stuff up at my work were just dumb, and annoying ",religion
4,1685535486,Sun May 03 00:50:08 PDT 2009,NO_QUERY,007wisdom,&quot;All that we are is the result of what we have thought&quot; ~ Buddah ... so think positive fabulous twitterverse ,religion
0,2235215771,Fri Jun 19 00:41:33 PDT 2009,NO_QUERY,ahmish,We are unable to decide where to pray Juma Prayer due to Bomb blast Terror  ALLAH Save Us..,religion
0,2237544215,Fri Jun 19 05:58:45 PDT 2009,NO_QUERY,imobKNOXious,@Nickle2496 I'm sorry  There's always an act of spiritual communion and some prayers to the Sacred Heart,religion
0,2237181971,Fri Jun 19 05:20:19 PDT 2009,NO_QUERY,pitchn23,@BikeTherapy    thank you ....they will need prayers of strength today..I hope I have enough to help...,religion
